1965,August 1,6,"–-The old William F. ""Billy"" Barnes hunting lodge and summer house, across the perimeter road from the Health and Physical Education Building, purchased by the Capital Area Council of Churches. The property was owned by Mr. & Mrs. Donald Nord of Waverly Place. Announcement of the purchase was made by Dr. Milton Olson, the president of the Albany Area Council of Churches and Dean of the School of Business at SUNYA. [ The original purchase did not involve Roman Catholic or Jewish Community partners.] (Mary Anne Weber, ""Old Barnes Lodge Becomes University Chapel,"" Knickerbocker News, November 27, 1965, Chapel House Folder, University Archives Clippings File)"
1965,Fall??,6,"$300,000 X-Ray Laboratory opened to study x-ray diffraction & scattering in general.  Researchers (a joint SUNYA/RPI endeavor) at the lab have won $83,000 grant from the National Institute of Dental Research, a part of the National Institutes of Health, to study ways to create permanent bonding of filling material to teeth. (PIO News Release, [no title], October 27, 1996, July - December 1966 folder, University Relations News Releases, UA) "
1965,September 14,6,"The first all-university activity on the Uptown Campus is the freshman convocation addressed by SUNY President Samuel B. Gould. The convocation was held outside of Dutch Quad for 1,400 entering students. (PIO news release with excerpts from President Goulds speech, [no title], September 14, 1965, July - December 1965 folder, University Relations News Releases, UA)  "
1965,November 20th??,6,"Chapel House opens. (Update, Nov. 6, 1991, p. 1)  Tisdale predicts that the low rise dorm units E & F at Colonial Quad opened to students by November 20th. Students will be moved from the Travel Lodge, the Holiday Inn, and partially out of the Thruway House. Men will be housed in Unit E and women in Unit F.  No eating facilities will be ready by that time. (Tisdale to Collins, October 29,1965, CPR No. 64, CPRF, Campus Construction) "
1965,December 17,6,"Control Data Corporation 3100 selected as first main- frame computer at the Computing Center. The CDC 3100 will support curriculum, faculty and graduate research, and administrative data processing.  ""The CDC 3100 is capable of executing 200,000 arithmetic or logical instructions per second."" The new computer will be use in a newly developed course ""Introduct- ion to Computer Science,"" the first computer science course offered by the University for which 120 students have registered. (PIO News Release, [no title], December 17, 1965, July - December folder, University Relations News Releases, UA)"
1965,December 18??,6,"Tisdale predicts that Colonial Quad low rise units A & B will be occupied by male students on December 18.  This will complete the evacuation of Thruway House.  Tisdale to Collins, December 3, 1965, CPR No. 65, CPRF, Campus Construction) Mohawk Campus purchased by Faculty Student Association. "
1965,,10,"WCIA broadcasts to Dutch Quad on Uptown Campus. (ASP, March 1, 1978, p. 3)"
1966,January,2,"School of Library Science accredited by the American Library Association. (FBI, 2/25/66, p. 1; PIO News Release, [no title], February 4, 1966, January - June 1996 folder, University Relations News Releases, UA) "
1966,April,2,"Richard A. Myren hired as the first dean of the School of Criminal Justice scheduled to open in September 1968.  (PIO News Release, [no title], April 1, 1966, January - June 1996 folder, University Relations News Releases, UA)"
1966,May,2,"Announcement that the School of Social Welfare, which opened to students in September 1965, has been awarded a $28,432 grant from the Children's Bureau of the U.S. Department of Health, Education and Welfare to establish training units in two county public welfare offices. (PIO News Release, [no title], May 10, 1966, January - June 1966 Folder, University Relations New Releases, UA)"
1966,September,2,"Graduate School of Public Affairs becomes part of SUNYA. The School was created in 1962 reporting to the Chancellor, and originally dates from the Albany Graduate Program in Public Administration created in 1947, a joint Syracuse/NYU program. (Self Study Report, 1971, p. 1, 90; News Release, Public Information Office, [no title], September 15, 1966, University Relations New Releases, UA) "
1966,"October 13, 1966",2,"SUNY Board of Trustees approves creation of School of Nursing at SUNYA offering science degrees in nursing education.  The school will prepare students to teach in nursing schools and assume supervisory or administrative roles in medical centers.  The school will carry out studies in ""medical-surgical, maternity-child care, psychaitric an public health."" Initially offering bachelor's and master's level courses, it is envisioned that the school will eventually offer further degrees. Faculty will be hired during early 1967 with the expectation of 40 students being admitted in the fall of 1967. News Release, [no title], October 13, 1966, PIO News Releases, July - December 1966 folder, University Relations News Releases, UA)"
1966,September,1,"B.A. with a concentration in Music offered for the first time. (PIO News Release, September 20, 1965, July - December 1966 folder, University Relations News Releases, UA)"
1966,September,1,"M.B.A. offered for first time. (Revised agenda, Graduate Faculty Meeting, March 14, 1966, Master’s Degree Folder, President E. R. Collins Records) "
1966,September,1,"M.A. in Russian offered, the first such degree in the SUNY System.  Professor Marianna Poltoratsky is director of the masters program for the Department of Russian. (PIO News Release, [no title], March 2, 1966, January - June 1966 folder, University Relations New Releases,UA)"
1966,May,3,"Ph.D. in Spanish offered. (Self Study Report, 1971, H12)  Announcement that Earl G. Droessler has been appointed vice president for research, a newly created vice presidental position. (PIO News Release, [no title], May 4, 1966,  January - June 1966 folder, University Relations New Releases, UA)"
1966,February 6??,6,"Office of Alumni Affairs created.  Colonial quad low rise dorms units C & D ready for occupancy by 200 students when they return from Intercession of February 6th. (Tisdale to Collins, January 10 and 28, CPR Nos. 66 & 67, CPRF, Campus Construction)"
1966,February,6,"State Quad low bid of $9.6 million received from Planet Construction Company of New York City.  The bid was $2.7 million more than either of the first two quads. (PIO News Release, ""New Campus News,"" February 16, 1966, January - June 1966 folder, University Relations News Releases, UA)"
1966,March 1st,6,"Beneficial occupancy of Dining Hall at Colonial Quad set for February 22 with food service opening on March 1. (Tisdale to Collins, February 15, 1966, CPR No. 66, CPRF, Campus Construction)"
1966,March-August,6,"Academic I podium complex is accepted and readied for occupancy. Education (March 1), Humanities, Social Sciences & Libary (August 12) "
1966,May 22,6,"–Dedication of Chapel House at 16 Waverly Place. (""Chapel House is dedicated."" Faculty Bulletin of Information, May 20, 1966, p. 1)"
1966,June 18,6,"Official dedication of the Alumni Carillon temporarily located on the roof of Stuyversant Tower.  The Alumni Carillon Committee headed by Ken Doran, raised $30,000 to fund the carillon. (PIO News Release, [no title], May 24, 1996, January - June 1966 folder, January - June 1996 folder, University Relations News Releases, UA; PIO News Release, [no title], June 15, 1966, January - June 1966 folder, January - June 1996 folder, University Relations News Releases, UA)"
1966,June 19,6,"First Commencement held on the new campus south of Dutch Quadrangle.  The Commencement address was delivered by Governor Nelson A. Rockefeller. (PIO News Release, [no title], May 24, 1996, January - June 1966 folder, University Relations News Releases, UA) "
1966,Fall,6,"First classes held on Academic Podium. (Campus Viewpoint, 1967, p. 13) "
1966,August,6,"Announcement of an experimental 17 day junior and senior high English teachers exchange program from Martinique in the French West Indies. The program is sponsored by the U.S. Information Service. (PIO News Release, [no title], August 25, 1966, July - December 1966 folder, University Relations News Releases, UA) "
1966,September,6,"Announcement that three of SUNYA's newest schools will be located on Alumni Quadrangle.  The School of Public Affairs will be located in Sayles Hall.  The schools of Criminal Justice and Social Welfare will be located in Pierce Hall. The School of Social Welfare move was completed by late October with their library located in the Ingle Room with the library of the GSPA. The two halls will continue to house 200 graduate students.(PIO News Release, [no title], 9/15/1966, Folder July - December 1966, University Relations News Releases, UA; Tisdale to Collins, October 26, 1966, CPR No. 75, CPRF, Campus Construction)"
1966,September,6,"Mohawk Campus open to students and faculty as place for ""discussions, study, lectures, concerts, movies, and recreation."" (PIO News Release, [no title], 9/15/1966, Folder July - December 1966, University Relations News Releases, UA)"
